Sword	Refinement	Artifact set	Mainstats	E optimized substat ATK%/DEF%/CR/CD	Rotation optimized substat ATK%/DEF%/CR/CD	E optimized damage	Rotation optimized damage
Summit Shaper 5 stacks with shield	1	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/7/13/0	10098.341336104591	248245.10530965004
Summit Shaper 5 stacks with shield	2	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/7/13/0	10098.341336104591	252192.67989431845
Summit Shaper 5 stacks with shield	3	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/6/14/0	10098.341336104591	256156.1505515509
Summit Shaper 5 stacks with shield	4	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/6/14/0	10098.341336104591	260193.51889344738
Summit Shaper 5 stacks with shield	5	2-gamb-2-petra	ATK%/GEO/CD	0/17/3/0	0/6/14/0	10098.341336104591	264230.8872353438
Summit Shaper 5 stacks with shield	1	2-glad-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	290365.42352140776
Summit Shaper 5 stacks with shield	2	2-glad-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	294482.6163524921
Summit Shaper 5 stacks with shield	3	2-glad-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	298599.80918357655
Summit Shaper 5 stacks with shield	4	2-glad-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	302717.002014661
Summit Shaper 5 stacks with shield	5	2-glad-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	306834.1948457454
Summit Shaper 5 stacks with shield	1	2-glad-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	12873.998255039998	275041.6079675199
Summit Shaper 5 stacks with shield	2	2-glad-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	12873.998255039998	279144.18208173895
Summit Shaper 5 stacks with shield	3	2-glad-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	12873.998255039998	283246.7561959581
Summit Shaper 5 stacks with shield	4	2-glad-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	12873.998255039998	287349.3303101773
Summit Shaper 5 stacks with shield	5	2-glad-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	12873.998255039998	291451.90442439634
Summit Shaper 5 stacks with shield	1	2-petra-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	289624.43489052245
Summit Shaper 5 stacks with shield	2	2-petra-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	294037.0136400697
Summit Shaper 5 stacks with shield	3	2-petra-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	298449.5923896169
Summit Shaper 5 stacks with shield	4	2-petra-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	302862.17113916413
Summit Shaper 5 stacks with shield	5	2-petra-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13974.967319039999	307274.7498887113
Summit Shaper 5 stacks with shield	1	2-def-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	275312.8283229992
Summit Shaper 5 stacks with shield	2	2-def-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	278654.57892298745
Summit Shaper 5 stacks with shield	3	2-def-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	281996.32952297566
Summit Shaper 5 stacks with shield	4	2-def-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	285338.08012296393
Summit Shaper 5 stacks with shield	5	2-def-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	288679.83072295215
Summit Shaper 5 stacks with shield	1	2-def-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	275247.2912369347
Summit Shaper 5 stacks with shield	2	2-def-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	278848.31614108034
Summit Shaper 5 stacks with shield	3	2-def-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	282449.3410452261
Summit Shaper 5 stacks with shield	4	2-def-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	286050.3659493717
Summit Shaper 5 stacks with shield	5	2-def-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13637.517822720001	289651.39085351746
Summit Shaper 5 stacks with shield	1	2-def-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14803.782174720001	292013.8535727485
Summit Shaper 5 stacks with shield	2	2-def-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14803.782174720001	295627.7100216836
Summit Shaper 5 stacks with shield	3	2-def-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14803.782174720001	299241.56647061877
Summit Shaper 5 stacks with shield	4	2-def-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14803.782174720001	302855.4229195539
Summit Shaper 5 stacks with shield	5	2-def-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14803.782174720001	306469.279368489
Summit Shaper 5 stacks with shield	1	2-gamb-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	273733.58273556334
Summit Shaper 5 stacks with shield	2	2-gamb-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	277178.86682999
Summit Shaper 5 stacks with shield	3	2-gamb-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	280624.1509244166
Summit Shaper 5 stacks with shield	4	2-gamb-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	284069.4350188433
Summit Shaper 5 stacks with shield	5	2-gamb-2-glad	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	287514.7191132699
Summit Shaper 5 stacks with shield	1	2-gamb-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	273481.6853595097
Summit Shaper 5 stacks with shield	2	2-gamb-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	277186.2437580938
Summit Shaper 5 stacks with shield	3	2-gamb-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	280890.8021566779
Summit Shaper 5 stacks with shield	4	2-gamb-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	284595.36055526196
Summit Shaper 5 stacks with shield	5	2-gamb-2-no	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	13929.29940672	288299.9189538461
Summit Shaper 5 stacks with shield	1	2-gamb-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14998.59055872	288244.34081278916
Summit Shaper 5 stacks with shield	2	2-gamb-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14998.59055872	291961.73075616267
Summit Shaper 5 stacks with shield	3	2-gamb-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14998.59055872	295679.12069953623
Summit Shaper 5 stacks with shield	4	2-gamb-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14998.59055872	299396.51064290974
Summit Shaper 5 stacks with shield	5	2-gamb-2-petra	DEF%/GEO/DEF%	0/20/0/0	0/0/13/7	14998.59055872	303113.90058628324
Summit Shaper 5 stacks with shield	1	2-glad-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	258414.89238895779
Summit Shaper 5 stacks with shield	2	2-glad-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	262532.0852200422
Summit Shaper 5 stacks with shield	3	2-glad-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	266649.27805112663
Summit Shaper 5 stacks with shield	4	2-glad-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	270766.47088221106
Summit Shaper 5 stacks with shield	5	2-glad-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	274883.6637132955
Summit Shaper 5 stacks with shield	1	2-glad-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	10670.374948319999	247051.5762293913
Summit Shaper 5 stacks with shield	2	2-glad-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	10670.374948319999	251154.1503436104
Summit Shaper 5 stacks with shield	3	2-glad-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	10670.374948319999	255256.72445782952
Summit Shaper 5 stacks with shield	4	2-glad-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	10670.374948319999	259359.29857204863
Summit Shaper 5 stacks with shield	5	2-glad-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	10670.374948319999	263461.8726862677
Summit Shaper 5 stacks with shield	1	2-petra-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	259050.4021381092
Summit Shaper 5 stacks with shield	2	2-petra-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	263462.9808876564
Summit Shaper 5 stacks with shield	3	2-petra-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	267875.5596372036
Summit Shaper 5 stacks with shield	4	2-petra-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	272288.1383867508
Summit Shaper 5 stacks with shield	5	2-petra-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11582.89276032	276700.7171362981
Summit Shaper 5 stacks with shield	1	2-def-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	245348.5170577045
Summit Shaper 5 stacks with shield	2	2-def-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	248690.26765769275
Summit Shaper 5 stacks with shield	3	2-def-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	252032.01825768102
Summit Shaper 5 stacks with shield	4	2-def-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	255373.76885766923
Summit Shaper 5 stacks with shield	5	2-def-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	258715.51945765747
Summit Shaper 5 stacks with shield	1	2-def-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	246491.1982290137
Summit Shaper 5 stacks with shield	2	2-def-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	250092.22313315936
Summit Shaper 5 stacks with shield	3	2-def-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	253693.24803730505
Summit Shaper 5 stacks with shield	4	2-def-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	257294.27294145073
Summit Shaper 5 stacks with shield	5	2-def-2-no	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	11433.894516	260895.29784559645
Summit Shaper 5 stacks with shield	1	2-def-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	12411.707615999998	259423.29652182112
Summit Shaper 5 stacks with shield	2	2-def-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	12411.707615999998	263037.15297075623
Summit Shaper 5 stacks with shield	3	2-def-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	12411.707615999998	266651.0094196914
Summit Shaper 5 stacks with shield	4	2-def-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	12411.707615999998	270264.86586862645
Summit Shaper 5 stacks with shield	5	2-def-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/0/13/7	12411.707615999998	273878.72231756157
Summit Shaper 5 stacks with shield	1	2-gamb-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/20/0/0	11474.407764	245659.54299951997
Summit Shaper 5 stacks with shield	2	2-gamb-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/19/1/0	11474.407764	248180.42106300127
Summit Shaper 5 stacks with shield	3	2-gamb-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/19/1/0	11474.407764	250718.3734625293
Summit Shaper 5 stacks with shield	4	2-gamb-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/19/1/0	11474.407764	253256.3258620573
Summit Shaper 5 stacks with shield	5	2-gamb-2-glad	DEF%/GEO/ATK%	0/20/0/0	0/18/2/0	11474.407764	255818.58320588162
Summit Shaper 5 stacks with shield	1	2-gamb-2-no	DEF%/GEO/ATK%	0/20/0/0	0/20/0/0	11474.407764	246353.71818972
Summit Shaper 5 stacks with shield	2	2-gamb-2-no	DEF%/GEO/ATK%	0/20/0/0	0/19/1/0	11474.407764	249075.88356573886
Summit Shaper 5 stacks with shield	3	2-gamb-2-no	DEF%/GEO/ATK%	0/20/0/0	0/19/1/0	11474.407764	251804.8291676669
Summit Shaper 5 stacks with shield	4	2-gamb-2-no	DEF%/GEO/ATK%	0/20/0/0	0/18/2/0	11474.407764	254539.66051270082
Summit Shaper 5 stacks with shield	5	2-gamb-2-no	DEF%/GEO/ATK%	0/20/0/0	0/18/2/0	11474.407764	257308.48303555686
Summit Shaper 5 stacks with shield	1	2-gamb-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/20/0/0	12355.247664	259823.45479072002
Summit Shaper 5 stacks with shield	2	2-gamb-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/20/0/0	12355.247664	262521.83764672
Summit Shaper 5 stacks with shield	3	2-gamb-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/20/0/0	12355.247664	265220.22050272004
Summit Shaper 5 stacks with shield	4	2-gamb-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/19/1/0	12355.247664	267950.65050591493
Summit Shaper 5 stacks with shield	5	2-gamb-2-petra	DEF%/GEO/ATK%	0/20/0/0	0/19/1/0	12355.247664	270689.0484052429
Summit Shaper 5 stacks with shield	1	2-glad-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	296006.7090976704
Summit Shaper 5 stacks with shield	2	2-glad-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	301101.06577271037
Summit Shaper 5 stacks with shield	3	2-glad-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	306195.4224477504
Summit Shaper 5 stacks with shield	4	2-glad-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	311289.77912279044
Summit Shaper 5 stacks with shield	5	2-glad-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	316384.13579783036
Summit Shaper 5 stacks with shield	1	2-glad-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	12289.1489038944	282030.7444282254
Summit Shaper 5 stacks with shield	2	2-glad-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	12289.1489038944	287107.01281814044
Summit Shaper 5 stacks with shield	3	2-glad-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	12289.1489038944	292183.2812080554
Summit Shaper 5 stacks with shield	4	2-glad-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	12289.1489038944	297259.54959797044
Summit Shaper 5 stacks with shield	5	2-glad-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	12289.1489038944	302335.81798788544
Summit Shaper 5 stacks with shield	1	2-petra-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	295089.8561513184
Summit Shaper 5 stacks with shield	2	2-petra-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	300549.7048708584
Summit Shaper 5 stacks with shield	3	2-petra-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	306009.5535903984
Summit Shaper 5 stacks with shield	4	2-petra-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	311469.40230993845
Summit Shaper 5 stacks with shield	5	2-petra-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13340.1023449344	316929.2510294784
Summit Shaper 5 stacks with shield	1	2-def-2-glad	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	283612.0647211178
Summit Shaper 5 stacks with shield	2	2-def-2-glad	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	287736.7816431611
Summit Shaper 5 stacks with shield	3	2-def-2-glad	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	291861.49856520427
Summit Shaper 5 stacks with shield	4	2-def-2-glad	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	295986.2154872475
Summit Shaper 5 stacks with shield	5	2-def-2-glad	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	300110.93240929075
Summit Shaper 5 stacks with shield	1	2-def-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	283531.17241038923
Summit Shaper 5 stacks with shield	2	2-def-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	287975.91115267633
Summit Shaper 5 stacks with shield	3	2-def-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	292420.6498949634
Summit Shaper 5 stacks with shield	4	2-def-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	296865.3886372505
Summit Shaper 5 stacks with shield	5	2-def-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13168.499976719999	301310.1273795375
Summit Shaper 5 stacks with shield	1	2-def-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	14294.654478719998	299419.433857245
Summit Shaper 5 stacks with shield	2	2-def-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	14294.654478719998	303880.01055282797
Summit Shaper 5 stacks with shield	3	2-def-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	14294.654478719998	308340.5872484109
Summit Shaper 5 stacks with shield	4	2-def-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	14294.654478719998	312801.16394399386
Summit Shaper 5 stacks with shield	5	2-def-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	14294.654478719998	317261.74063957675
Summit Shaper 5 stacks with shield	1	2-gamb-2-glad	DEF%/GEO/CR	0/20/0/0	0/3/7/10	13215.15938088	275598.22134492017
Summit Shaper 5 stacks with shield	2	2-gamb-2-glad	DEF%/GEO/CR	0/20/0/0	0/2/7/11	13215.15938088	279673.9137553121
Summit Shaper 5 stacks with shield	3	2-gamb-2-glad	DEF%/GEO/CR	0/20/0/0	0/1/8/11	13215.15938088	283781.53323597676
Summit Shaper 5 stacks with shield	4	2-gamb-2-glad	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13215.15938088	288011.42621958273
Summit Shaper 5 stacks with shield	5	2-gamb-2-glad	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13215.15938088	292263.9343527684
Summit Shaper 5 stacks with shield	1	2-gamb-2-no	DEF%/GEO/CR	0/20/0/0	0/3/7/10	13215.15938088	275306.41980961437
Summit Shaper 5 stacks with shield	2	2-gamb-2-no	DEF%/GEO/CR	0/20/0/0	0/2/7/11	13215.15938088	279682.6415504491
Summit Shaper 5 stacks with shield	3	2-gamb-2-no	DEF%/GEO/CR	0/20/0/0	0/1/8/11	13215.15938088	284103.72342106706
Summit Shaper 5 stacks with shield	4	2-gamb-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13215.15938088	288660.5751895294
Summit Shaper 5 stacks with shield	5	2-gamb-2-no	DEF%/GEO/CR	0/20/0/0	0/0/8/12	13215.15938088	293233.10514295887
Summit Shaper 5 stacks with shield	1	2-gamb-2-petra	DEF%/GEO/CR	0/20/0/0	0/4/6/10	14229.629138880002	289336.2661128201
Summit Shaper 5 stacks with shield	2	2-gamb-2-petra	DEF%/GEO/CR	0/20/0/0	0/4/6/10	14229.629138880002	293553.87063408556
Summit Shaper 5 stacks with shield	3	2-gamb-2-petra	DEF%/GEO/CR	0/20/0/0	0/2/7/11	14229.629138880002	297857.07485661993
Summit Shaper 5 stacks with shield	4	2-gamb-2-petra	DEF%/GEO/CR	0/20/0/0	0/2/7/11	14229.629138880002	302255.1952413466
Summit Shaper 5 stacks with shield	5	2-gamb-2-petra	DEF%/GEO/CR	0/20/0/0	0/0/8/12	14229.629138880002	306711.2996419997
Summit Shaper 5 stacks with shield	1	2-glad-2-petra	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	296019.1552995467
Summit Shaper 5 stacks with shield	2	2-glad-2-petra	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	301113.7261771357
Summit Shaper 5 stacks with shield	3	2-glad-2-petra	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	306208.2970547247
Summit Shaper 5 stacks with shield	4	2-glad-2-petra	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	311302.8679323137
Summit Shaper 5 stacks with shield	5	2-glad-2-petra	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	316397.43880990264
Summit Shaper 5 stacks with shield	1	2-glad-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	11604.322961954496	282042.60298234795
Summit Shaper 5 stacks with shield	2	2-glad-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	11604.322961954496	287119.0848142534
Summit Shaper 5 stacks with shield	3	2-glad-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	11604.322961954496	292195.5666461587
Summit Shaper 5 stacks with shield	4	2-glad-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	11604.322961954496	297272.0484780641
Summit Shaper 5 stacks with shield	5	2-glad-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	11604.322961954496	302348.5303099695
Summit Shaper 5 stacks with shield	1	2-petra-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	295102.2638022548
Summit Shaper 5 stacks with shield	2	2-petra-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	300562.3420921974
Summit Shaper 5 stacks with shield	3	2-petra-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	306022.42038214
Summit Shaper 5 stacks with shield	4	2-petra-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	311482.49867208255
Summit Shaper 5 stacks with shield	5	2-petra-2-no	DEF%/GEO/CD	0/11/9/0	0/0/18/2	12596.710900548094	316942.5769620252
Summit Shaper 5 stacks with shield	1	2-def-2-glad	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	283571.97002971586
Summit Shaper 5 stacks with shield	2	2-def-2-glad	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	287696.10383392783
Summit Shaper 5 stacks with shield	3	2-def-2-glad	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	291820.23763813975
Summit Shaper 5 stacks with shield	4	2-def-2-glad	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	295944.3714423517
Summit Shaper 5 stacks with shield	5	2-def-2-glad	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	300068.50524656364
Summit Shaper 5 stacks with shield	1	2-def-2-no	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	283491.0891548627
Summit Shaper 5 stacks with shield	2	2-def-2-no	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	287935.1995373217
Summit Shaper 5 stacks with shield	3	2-def-2-no	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	292379.3099197807
Summit Shaper 5 stacks with shield	4	2-def-2-no	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	296823.42030223965
Summit Shaper 5 stacks with shield	5	2-def-2-no	DEF%/GEO/CD	0/9/11/0	0/0/18/2	12650.99117046787	301267.53068469866
Summit Shaper 5 stacks with shield	1	2-def-2-petra	DEF%/GEO/CD	0/9/11/0	0/0/18/2	13732.88893305064	299377.10445277474
Summit Shaper 5 stacks with shield	2	2-def-2-petra	DEF%/GEO/CD	0/9/11/0	0/0/18/2	13732.88893305064	303837.0505494928
Summit Shaper 5 stacks with shield	3	2-def-2-petra	DEF%/GEO/CD	0/9/11/0	0/0/18/2	13732.88893305064	308296.9966462108
Summit Shaper 5 stacks with shield	4	2-def-2-petra	DEF%/GEO/CD	0/9/11/0	0/0/18/2	13732.88893305064	312756.94274292886
Summit Shaper 5 stacks with shield	5	2-def-2-petra	DEF%/GEO/CD	0/9/11/0	0/0/18/2	13732.88893305064	317216.8888396468
Summit Shaper 5 stacks with shield	1	2-gamb-2-glad	DEF%/GEO/CD	0/12/8/0	0/3/17/0	12383.30476414949	275628.413357971
Summit Shaper 5 stacks with shield	2	2-gamb-2-glad	DEF%/GEO/CD	0/12/8/0	0/1/18/1	12383.30476414949	279648.02277143864
Summit Shaper 5 stacks with shield	3	2-gamb-2-glad	DEF%/GEO/CD	0/12/8/0	0/1/18/1	12383.30476414949	283811.3386396853
Summit Shaper 5 stacks with shield	4	2-gamb-2-glad	DEF%/GEO/CD	0/12/8/0	0/1/18/1	12383.30476414949	287974.65450793196
Summit Shaper 5 stacks with shield	5	2-gamb-2-glad	DEF%/GEO/CD	0/12/8/0	0/0/18/2	12383.30476414949	292222.61653271265
Summit Shaper 5 stacks with shield	1	2-gamb-2-no	DEF%/GEO/CD	0/12/8/0	0/3/17/0	12383.30476414949	275336.57985556574
Summit Shaper 5 stacks with shield	2	2-gamb-2-no	DEF%/GEO/CD	0/12/8/0	0/1/18/1	12383.30476414949	279656.93712537637
Summit Shaper 5 stacks with shield	3	2-gamb-2-no	DEF%/GEO/CD	0/12/8/0	0/1/18/1	12383.30476414949	284133.56266421697
Summit Shaper 5 stacks with shield	4	2-gamb-2-no	DEF%/GEO/CD	0/12/8/0	0/0/18/2	12383.30476414949	288619.76678212435
Summit Shaper 5 stacks with shield	5	2-gamb-2-no	DEF%/GEO/CD	0/12/8/0	0/0/18/2	12383.30476414949	293191.65030967776
Summit Shaper 5 stacks with shield	1	2-gamb-2-petra	DEF%/GEO/CD	0/12/8/0	0/4/16/0	13333.916695890754	289291.76637774316
Summit Shaper 5 stacks with shield	2	2-gamb-2-petra	DEF%/GEO/CD	0/12/8/0	0/3/17/0	13333.916695890754	293560.4537198746
Summit Shaper 5 stacks with shield	3	2-gamb-2-petra	DEF%/GEO/CD	0/12/8/0	0/3/17/0	13333.916695890754	297867.2033334552
Summit Shaper 5 stacks with shield	4	2-gamb-2-petra	DEF%/GEO/CD	0/12/8/0	0/1/18/1	13333.916695890754	302251.08478334534
Summit Shaper 5 stacks with shield	5	2-gamb-2-petra	DEF%/GEO/CD	0/12/8/0	0/1/18/1	13333.916695890754	306743.2160896559
Summit Shaper 5 stacks with shield	1	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/13/7	10554.623426879998	235084.46166671117
Summit Shaper 5 stacks with shield	2	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/13/7	10554.623426879998	238238.5734307096
Summit Shaper 5 stacks with shield	3	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/13/7	10554.623426879998	241392.6851947081
Summit Shaper 5 stacks with shield	4	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/13/7	10554.623426879998	244546.79695870657
Summit Shaper 5 stacks with shield	5	2-glad-2-petra	DEF%/ATK%/DEF%	0/20/0/0	0/0/13/7	10554.623426879998	247700.908722705
